iddepto,nomdepto,idmpio,nompio,codigohabilitacion,nombre,nitsnit,ese,direccion,telefono,email,najunombre,numerosedeprincipal,fecha_corte_REPS
76,Valle del cauca,76001,CALI,7600111400,ATENCION EN SALUD INTEGRAL Y SEGURIDAD EN EL TRABAJO SAS - ASIS-T COLOMBIA,901020986,,CARRERA 37A #4- 42,3809206,asistcolombia@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600112721,ATENCÍON FIDEM S.A.S.,901438917,,CRA. 66#9-20,3153122459,gerenciafidemcali@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107371,AUDIOCOM SAS.,814003448,NO,CALLE 5 D No 38A-35 torre 1 consultorios 424 T-1,(1) 3791900 ext 100 - 3176363751 - (2) 4850490,administracion@audiocom.com.co servicio@audiocom.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600100039,AYUDAS DIAGNOSTICAS SURA S.A.S,800225057,NO,Calle 5C # 41-25,5533353 Ext. 24700,angeloar@dinamicaips.com.co menriquez@dinamicaips.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108824,Belezia Medical Group & Spa S.A.S.,900461826,,Carrera 43A # 5A - 89,5527777,paolaviveroschaparro@yahoo.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108197,BIENESTAR INTEGRAL EN CASA S.A.S,900422153,,Carrera 64 a # 9-189,4850483 3006592068,bienestarintegralencasa@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108810,BIO DENTAL GROUP SAS,900548320,,Cra. 83B No. 16 - 13 Local 5,3127761892,biodentalgroup@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600111703,BIO PREVENAR S.A.S,901173332,,CARRERA 40 No. 5C-53 LC 01,3178567848,alexander.rodriguez@intenalco.edu.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110534,BIODENT MEDICINAS INTEGRATIVAS S.A.S.,900657287,,CRA 46 # 9C - 85 Cons. 401 Clinica Santillana,3799891 - 320 3125674,biodentmi@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108788,BOSTON MEDICAL CARE SAS IPS,900301238,,Edificio VIDA - Calle 5D #38 a 35 Torre 2 Oficina 510A,3187810241,constanza.cabrera@convatec.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108387,BOSTON MEDICAL GROUP DE COLOMBIA SAS,900291373,,Calle 5 D No. 38 A 35 Consultorio 839,3709000,jsaffon@bostonmedical.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600102484,BRACKET`S ODONTOLOGIA INTEGRAL,805012835,NO,CRA 66 # 11-07,6783826 3130405,brackets.odontologiaintegral@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600112202,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,860007336,,"Av 6 bis # 29 norte -46 PI 2 LC 202,203 y 204 home sentry",4856161,calidad.colsubsidio@colsubsidio.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600100037,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,890303208,NO,KR 23 26B-46,923340000,martharamos@comfandi.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109561,CARAS Y CURVAS S.A.S,900279456,,CALLE 47 NORTE # 4N-45,6652636 -3007761884,clemencialarazapata@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109597,Cardioprevent. S.A.S.,900632859,,Calle 5A # 43-13,3155481030 5242014,cardiopreventsas@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600102007,CARLOS CUELLO & CIA S EN C S,800109457,NO,AV 2CN # 24N-120 - Barrio:SAN VICENTE,6615759-6602563-6602566,coordinacion@laboratoriocarloscuello.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600106821,CARLOS EDUARDO MANTILLA RAMIREZ E.U.,900193410,NO,CALLE 44 # 22-30 PISO 2,924419060,cmporsalud@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600100803,CASA MADRE CANGURO ALFA S.A.,805025186,NO,CALLE 6 # 42-60,5140460,canguroalfa@canguroalfa.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107501,CEDIMA S.A.S,900295071,NO,CL 27 # 44A-18,5249898,"gerencia@cedimaips.com , administracion@cedimaips.com",Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600100014,CENFIS S.A.S.,800104272,NO,CL 10 BIS # 70-07,3304376,cenfisgr@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108056,CENTRO AUDIOLOGICO ESPECIALIZADO C.A.E. S.A.,900261398,,CALLE 5D No. 38 A 35 CONS. 502,5560002-3017431726,cae@daudio.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109945,CENTRO CIENTIFICO INTERNACIONAL DE MEDICINA BIOLOGICA SAS,830079801,,CRA 44 5B 89,5518835,contabilidadcci@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107801,CENTRO CUBANO DE RESTAURACION FISICA NEUROLOGICA S.A.S.,900181082,,CARRERA 89 # 5-27,5241767,arielp73@yahoo.es,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600106011,CENTRO DE ACONDICIONAMIENTO FISICO Y DEL ALMA IPS LTDA,900053618,,Calle 13 B No. 85 C - 75,3304591,m.campob@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600103347,CENTRO DE ACONDICIONAMIENTO FISICO Y FISIOTERAPIA S.A.S.,805025635,NO,CRA 43A # 5A-40,5536086,administrativo@aficenter.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600102630,CENTRO DE BIOMEDICINA REPRODUCTIVA DEL VALLE S.A.,805000589,NO,CRA 40 # 5B-105,5534300,fecundar@fecundar.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109394,CENTRO DE DIAGNOSTICO Y TRATAMIENTO CENDIATRA SOCIEDAD POR ACCIONES SIMPLIFICADAS CENDIATRA SAS,800180176,,CALLE 18 N NO. 4N-47 BARRIO:VERSALLES,3124527316,cendiatra@cendiatra.com,Privada,3,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108074,CENTRO DE ENDOSOCPIA DIGESTIVA DEL VALLE SAS,900380599,,CRA 4 # 17 - 67 SEGUNDO PISO,3816255,cenvallesas@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600112397,CENTRO DE ESPECIALISTAS DE MEDICINA MATERNO FETAL Y GINECOLOGIA CEMAFYG S.A.S,901320613,,CARRERA 100 # 11-60 TORRE VALLE DE LILI CONSULTORIO 813,323451769,cemafyg@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600105404,CENTRO DE ESPECIALISTAS DIAGNOSTICO TRATAMIENTOS CEDIT SAS,830114846,,kR 46 #9C-85 PI 9,925537894,gerencia@ceditltda.com rsoler@ceditltda.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600112458,CENTRO DE ESTUDIOS DE REUMATOLOGÍA Y DERMATOLOGÍA S.A.S.,901265219,,CRA 37A #5B5 - 96,3012581346,centrodereferenciarederm@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109025,CENTRO DE ESTUDIOS EN INFECTOLOGIA PEDIATRICA S.A.S.,900578543,,Calle 5 B 5 37 Bis 28,4860220,pio.lopez@ceiponline.org,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109287,Centro de Excelencia para el gerenciamiento del riesgo cardiovascular y respiratorio S.A.S,900629102,,Carrera 43 # 5B-83,5190991,centrodeexcelenciacali@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110369,CENTRO DE EXPERTOS PARA LA ATENCION INTEGRAL IPS SAS,900772053,,CR 42 NRO 5 B 71,3017100085,notificaciones@cepain.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108208,CENTRO DE IMPLANTES DENTALES - CID S.A.S,900428789,,CALLE 6 AV ROOSEVELT 44 88,5546017 - 3742990,centrodeimplantesdentales2011@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107962,Centro de Investigaciones Clinicas S.A.S.,900365217,,CL 9C # 50- 25 consultorio 506 y 606,5133783 5133729,mfvillegas1@gmail.comsolangelcaro@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600104827,CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR,805026771,NO,CRA 41 # 5A - 51,488 33 33 Ext 101-273,admon@recuperarips.com gerencia1@recuperarips.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600111654,Centro de Neuroestimulación Conductual Integrarte SAS,901160443,,Calle 5B3 N° 38-69,3465265,integrarteips@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600103227,CENTRO DE NEUROREABILITACION SURGIR,800170915,NO,CRA 37 # 5B4-06 - Barrio:SAN FERNANDO,3472232,calidad@surgir.com.co,Privada,6,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107675,CENTRO DE NEUROREHABILITACION APAES SAS,900328450,,CL 17 No 84A-43,3327798-3148968495,isabelaguirre@apaesvirtual.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107306,CENTRO DE ORTODONCIA Y ODONTOLOGIA INTEGRAL COOI LTDA,900255342,NO,CL 39N # 2 BN - 121,6661156,almavcaicedo@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600101078,CENTRO DE ORTOPEDIA Y FRACTURAS S.A.,800004579,NO,AV 2N #21N-65,4853232,jefe@cofcali.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600102200,CENTRO DE REHABILITACION DEL SUR,890315368,NO,AVENIDA 2E NORTE # 24 -71 - Barrio:SAN VICENTE,3777282,centrorehabilitacion40@yahoo.com.co,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107025,CENTRO DE REHABILITACION ESPECILIZADA CERES IPS LTDA,900228521,NO,CARRERA 43 No. 5C - 56,3810813 - 3185573816,luzcarime.correa@ceresipsltda.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600111098,centro de reintegro laboral sas,901006612,,cra 39 nro 4 a 45 co 20 - 21 - 22,3216056144,centrodereintegrolaboral@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109653,CENTRO DE SERVICIOS DE SALUD SANTANGEL SAS,900063271,,avenida 2DN 24N46,3957808,santangel.sas@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107307,CENTRO DE TERAPIAS BIOENERGETICAS E.U.,900263768,NO,Cra 64 A N°9-43,3396723,armar_sanador@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109093,centro de vacunacion cuidame sas,900612772,,CARRERA 38 # 5B2-10,3799252,cuidamevacunacion@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108100,CENTRO DERMATOLOGICO DE CALI S.A.,900124603,,CL 5B-3 #38-44,5240170,andrea@laclinicamed.com ricana00@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109730,CENTRO DERMATOLOGICO DEL PARQUE VIDA S.A.S,900687856,,CALLE 5D No 38A 35 C 1108 T2,5545033,cdpvida@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110479,CENTRO DERMATOLOGICO Y ESTETICA LOTUSKIN SAS,900894021,,carrera 100 No. 11-60 Torre Farallones LC 201,3313054 3300446 3300447,administracion@lotuskin.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600106511,CENTRO DIABETOLOGICO DEL VALLE CEDIVA SAS,805016046,,CRA. 46 No. 9 C - 85 CONSULTORIO 504,3177317253,cedivaltda@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107294,CENTRO DIAGNOSTICO URIBE E.U,900247268,,AV 3 BIS N 23DN 21,6616002 6677026,centrodiagnosticouribe.pazmahe@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600103633,CENTRO ELECTRO AUDITIVO NACIONAL AL SERVICIO DE LA REHABILITACION SAS,890316171,,calle 44 norte # 3 n - 121,6646618,clinicaauditivaescucha@ipsceansas.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109603,CENTRO ESPECIALISTA MEDICINA SALUD OCUPACIONAL CEMSO SAS,900738322,,AV 2N # 24N - 71 BARRIO SAN VICENTE,3143973878,gerenciacemsocali@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109374,CENTRO ESPECIALIZADO AJUPEMCALI S.A.S,900673934,,carrera 4 #12 A OESTE - 56,323368067,cenespajupem@hotmail.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600101723,CENTRO ESPECIALIZADO EN FRACTURAS Y LESIONES DEPORTIVAS,800220806,NO,CL 44N # 3H-20,926649047,administracion@centrodefracturas.co elizabethtrujillo57@yahoo.es,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600101003,CENTRO ESPECIALIZADO EN MEDICINA DEL TRABAJO CEMET SAS,900796656,,Av 3an 25n 19,6615555,carlosizquierdo@cemet.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600111259,Centro Integral de Cirugía - Clínica Laser SAS,900327409,,CALLE 5C #43-30,3174033702 - 3848922,centrointegraldecirugia@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110812,CENTRO INTEGRAL DE ESPECIALISTAS SAS,901002627,,CRA 42A No. 5C-67,4869699,gerenciaceinesips@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109657,"CENTRO INTEGRAL NEUROEDUCATIVO DEL VALLE ""CINEV"" SAS",900594656,,carrera 70 # 10 bis 82,3208032972,pandresescobar@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110829,CENTRO INTERNACIONAL DE ATENCION PARA TRASTORNOS DEL DESARROLLO SOMOS S.A.S.,900999274,,Carrera 116 N° 13-199,3120625,ceo@somosinternacional.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600112588,CENTRO MEDICO CLINITAS CIUDAD JARDIN,901041691,,CALLE 18 106 11 P2 SECORIENTAL P3 SEC ORIENTAL P4,6607000,sfiguero@colsanitas.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110192,CENTRO MEDICO CURARE SAS,900661728,,Carrera 27 No. 7-35,5566831,curaresascali@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107502,CENTRO MEDICO DE ATENCION NEUROLOGICA NEUROLOGOS DE OCCIDENTE SAS,900293837,,CARRERA 42 # 2 A - 31,4890940,info@neurologosdeoccidente.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600106583,CENTRO MEDICO DEPORTIVO DE ACONDICIONAMIENTO FISICO BODYTECH JARDIN PLAZA,830033206,NO,KR 98 No. 16-200 LC 202,924897964,jardinplaza@bodytech.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600111489,centro medico en seguridad y salud en el trabajo sas,901127967,,CALLE 24 A NORTE AV 2 BIS - 38,31740090412,medicoandres2009@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600101111,CENTRO MEDICO IMBANACO DE CALI S.A.,890307200,NO,CRA 38A # 5A - 100,5580707 - 5586322,gerencia@imbanaco.com.co,Privada,16,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110012,CENTRO MEDICO INTEGRATIVO MANA S.A.S.,900759245,,AV 7N # 25AN - 08,4855184 - 3162440818,administrativo@centrointegrativomana.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600102461,CENTRO MEDICO IP SALUD SAS,805019703,NO,CRA 28F # 72U-62,4365309,asisgerencia@ipsaludcm.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108459,CENTRO MEDICO LABORAL S.A.S,900463465,,Av 8 Norte # 21 - 37,3931366 - 5577620,gerencia@centromedicolaboral.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108063,CENTRO MEDICO OCUPACIONAL DEL VALLE S.A.S.,900392343,,CALLE 35 AN #3N60,3855234 - 3217749857 - 3192707984,ips.gerencia@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108820,CENTRO MEDICO ODONTOLOGICO SERVI-VITAL SAS,900260781,,Cl 5 Oeste Dg. 50 No. 50 - 03 Piso 2,3969236,centromedicoservi-vital@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109749,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ COLCAN S.A.S.,800066001,,Carrera 41 No. 5A-61 Barrio Tequendama,3153519082,direccioncalidad@laboratoriocolcan.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110772,Centro Medico Santuario S.A.S - Renovalaser,900928569,,Calle 4 35A-08 - Barrio:San Fernando,4890959,"administracion@santuario.com.co,ricana00@hotmail.com",Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107817,CENTRO MEDICO TEQUENDAMA IPS SAS,900351447,,CALLE 5 # 43-45 primer piso Barrio Tequendama,4008787 - 3963172,centromedicotequendama@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110187,CENTRO MEDICO Y DE REHABILITACION VALLE SALUD SAS,900847382,,CALLE 9 # 39 -34,4860777 EXT 2501,centromedico@vallesaludips.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107054,CENTRO ODONTOLOGICO DEL VALLE LTDA,805022275,NO,Avenida 6 Norte No. 39 N 30,6541789,gerencia@clinicanuevasonrisa.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600107370,CENTRO ODONTOLOGICO ODONTOPEGA SOCIEDAD POR ACCIONES SIMPLIFICADA,900272942,NO,AV 4 N # 23 N - 69,6615594,odontopega@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600106341,CENTRO ODONTOLOGOS ESPECIALISTAS LTDA,830511716,,Calle 17 N NRO. 6-47,6536676 - 6801539 - 3006196647,jhoanacasanova@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600106282,CENTRO OPTICO SOL Y LUNA LTDA,900060262,NO,calle 5D Nro 38-035 edificio de colores torre1 piso 10 consultorio 15,5556145 -3175458291,centroopticosolyluna@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108174,CENTRO PARA TRASTORNOS DEL DESARROLLO KARITAS S.A.S.,900420351,,CRA 30A # 7-51 EL CEDRO,3174984556,centro.karitas@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600112044,CENTRO PULMONAR DE OCCIDENTE S.A.S,901230071,,CALLE 19 NORTE #5N -35 CONSULTORIO 704,3155715771 - 6679639,bellaguzman@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600101884,CENTRO QUIRURGICO DE LA BELLEZA,800116511,NO,CRA 40 # 5B - 100,4866666,calidad@cqbelleza.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110600,CENTRO RADIOLOGICO DEL OCCIDENTE S.A.S.,900914923,,CALLE 6 # 39 - 25,5533951,gerenciacroradiologia@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600103340,CENTRO RADIOLOGICO ORAL Y MAXILOFACIAL S.A.S. CROMAX,800015779,NO,CL 4B # 27-97 Local 101 Edificio SAn Fernando del Viento,925563141,cromax@cromax.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110901,Centros Integrales de Fisioterapia y Rehabilitacion Fisica JES S.A.S.,901032757,,CARRERA 16a # 33D-13,4888820,gloria.orjuela.gioi@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108855,CENTROS QUIROPRACTICOS SURAMERICA S.A.S,900557666,,CARRERA 44 # 5C - 21,3826660,jpnavarro1985@aol.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600111227,Chs Medical Group S.A.S.,901071667,,Calle 38N 6N-35 CC Chipichape Of 623,3103722606,jacumur@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600106515,CICLO VITAL COLOMBIA SAS,900127525,NO,Carrera 42 # 5C - 53,924899707,administracion@cvitalcolombia.com calidad@cvitalcolombia.com direccion@cvitalcolombia.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110615,CIMASD SAS,900936643,,CARRERA 32 # 7 - 48,3421346 - 3105446608,cimasd@outlook.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109008,CIMMIS SAS,900481880,,CALLE 9C #50-25 CONS 608,513-6708/487-8068,info@cirugia-mano.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600111199,Cimpre Salud Ocupacional SAS,800033294,,Avenida 4 Norte No. 25N-54,3174392653,andrea@cimpre.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600111873,CIRUGIA RECONSTRUCTIVA ARTICULAR S.A.S.,900903361,,CL. 42N # 4N 72,3481438,Cesarmarmolejo@saludarticular.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109398,CLINICA NEUMOLOGICA DEL PACIFICO S.A.S,900686381,,CALLE 5A #42A-34,3876850,gerencia@cuidadopulmonar.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600101390,CLINICA BASILIA S.A.S,805016107,NO,CL 5E # 42A-53,5242202 - 3176585219,auditoria@clinicabasilia.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110386,CLINICA CASTELLANA S.A.S.,900668922,,AVENIDA 5 NORTE NRO 21 N- 83/89,3168305683-3183911583-4856080,clinicacastellana2@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600100895,CLINICA COLDENTAL I.P.S. S.A.S,805025145,NO,carrera 12-51-02,4101303 - 3004938532,clinica.coldental@gmail.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600104336,CLINICA COLSANITAS S.A.,800149384,NO,CRA 31 # 125A-23,6252111,sfiguero@colsanitas.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108153,clínica cuerpo y color sas,900405472,,carrera 66a 6 168,3960531,clinicacuerpoycolor@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600106004,CLINICA DE ALERGIAS STEM CELLS CENTER SAS,900054837,,CALLE 4 No. 27 - 135,5583737,info@clinicadealergias.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600108307,CLINICA DE ARTRITIS TEMPRANA S.A.S.,900392743,,CALLE 5 # 43-65,5240885,gerencia@clinicadeartritistemprana.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600109734,CLINICA DE COLON RECTO Y ANO S.A.S,900648609,,Cra 43 # 5a - 34,381 68 45 - 381 66 02 - 317 366 47 34,hernancortesmartinez@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600110186,CLINICA DE ESTETICA SPLENDOR DE GLORIA JARAMILLO S.A.S,900677804,,CARRERA 80 Nº 13A - 261 LC C 32 Y 33,3399991 - 5248898 - 3173635141,odontologiagloriajaramillo@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
76,Valle del cauca,76001,CALI,7600102508,CLINICA DE FRACTURAS DE CALI S.A.S,890311763,NO,CL 6 No. 42-38,925536657,clinifracturas@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
